Name,Fulladdress,status,Categories,phone,Review Count,Place Id,Average Rating,Reviews,Google Maps URL,Latitude,Longitude,Website,Open Now,Opening Hours,logo,catalog
Al Maydan Shopping Center Sab ko podo laga Raha ho yar,7894+PP5 - Baniyas Rd - Deira - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 4 227 0567,5,ChIJ4VsUpUlDXz4RixAMCSwaSyE,4.3,https://search.google.com/local/reviews?placeid=ChIJ4VsUpUlDXz4RixAMCSwaSyE,https://maps.google.com/?cid=2399040002937589899,25.2692711,55.3068448,,False,"['Monday: 8:00AM–9:00PM', 'Tuesday: 8:00AM–9:00PM', 'Wednesday: 8:00AM–9:00PM', 'Thursday: 8:00AM–9:00PM', 'Friday: 8:00AM–2:00AM', 'Saturday: 8:00AM–9:00PM', 'Sunday: 8:00AM–9:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021812_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021812_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021812_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021812_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021812_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021812_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021812_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021812_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021812_8.jpg']]"
Mazaya Shopping Centre,57X8+Q65 - Sheikh Zayed Rd - Business Bay - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 4 343 8333,5,ChIJ4YGVYE4TXz4RhfW_MiUK54g,3.8,https://search.google.com/local/reviews?placeid=ChIJ4YGVYE4TXz4RhfW_MiUK54g,https://maps.google.com/?cid=9864864663659869573,25.1993933,55.2656176,http://mazayacenter.ae/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 10:00AM–10:00PM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021817_9.jpg']]"
The Pavilion - Al Furjan,Jebel Ali Village - Al Furjan - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 4 390 3333,5,ChIJJ2RI5jttXz4RnXX9F3cQXbg,4.3,https://search.google.com/local/reviews?placeid=ChIJJ2RI5jttXz4RnXX9F3cQXbg,https://maps.google.com/?cid=13284792579502470557,25.0251121,55.1523972,,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021821_9.jpg']]"
Mercato Shopping Mall,Jumeirah Beach Rd - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 4 344 4161,5,ChIJbzN-TUFCXz4RUFThlYcblMg,4.4,https://search.google.com/local/reviews?placeid=ChIJbzN-TUFCXz4RUFThlYcblMg,https://maps.google.com/?cid=14453207373287871568,25.216452,55.2529866,https://mercatoshoppingmall.com/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 10:00AM–10:00PM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021825_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021825_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021825_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021825_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021825_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021826_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021826_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021826_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021826_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021826_9.jpg']]"
Ibn Battuta Mall,Sheikh Zayed Rd - Jebel Ali Village - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 800 6254335,5,ChIJp0Md52pDXz4R3fdKmO3du-g,4.5,https://search.google.com/local/reviews?placeid=ChIJp0Md52pDXz4R3fdKmO3du-g,https://maps.google.com/?cid=16770241649976211421,25.0445472,55.1202972,https://www.ibnbattutamall.com/en?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–12:00AM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021830_9.jpg']]"
Karama shopping complex,20 A St - Al Karama - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 52 809 7860,5,ChIJT7ZSNddCXz4R6xuYp6lsz0g,4.2,https://search.google.com/local/reviews?placeid=ChIJT7ZSNddCXz4R6xuYp6lsz0g,https://maps.google.com/?cid=5246531566826953707,25.2408291,55.3048234,https://www.waslproperties.com/en,False,"['Monday: 10:30AM–10:30PM', 'Tuesday: 10:30AM–10:30PM', 'Wednesday: 10:30AM–10:30PM', 'Thursday: 10:30AM–10:30PM', 'Friday: 10:30AM–10:30PM', 'Saturday: 10:30AM–10:30PM', 'Sunday: 10:30AM–10:30PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021840_9.jpg']]"
City Centre Deira,8th St - Port Saeed - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 800 226255,5,ChIJASLsYt9cXz4RHiPj1bQ7YFo,4.5,https://search.google.com/local/reviews?placeid=ChIJASLsYt9cXz4RHiPj1bQ7YFo,https://maps.google.com/?cid=6512270709046321950,25.2519659,55.3328027,https://www.citycentredeira.com/?utm_source=google&utm_medium=organic&utm_campaign=Google_My_Business,False,"['Monday: 10:00AM–1:00AM', 'Tuesday: 10:00AM–1:00AM', 'Wednesday: 10:00AM–1:00AM', 'Thursday: 10:00AM–1:00AM', 'Friday: 10:00AM–1:00AM', 'Saturday: 10:00AM–1:00AM', 'Sunday: 10:00AM–1:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021844_9.jpg']]"
Times Square Center Dubai,Sheikh Zayed Rd - Al Quoz - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 4 341 8020,5,ChIJS7sSW9NrXz4R2DZ-emCQUWI,4,https://search.google.com/local/reviews?placeid=ChIJS7sSW9NrXz4R2DZ-emCQUWI,https://maps.google.com/?cid=7084602432876852952,25.1395496,55.2199979,http://www.timessquarecenter.ae/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–11:00PM', 'Saturday: 10:00AM–11:00PM', 'Sunday: 10:00AM–11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021849_9.jpg']]"
West Zone Center,X4XR+662 - Jebel Ali Industrial Area - Jebel Ali Industrial - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,,5,ChIJz93GasBtXz4RhDxtVYNLaQI,4.4,https://search.google.com/local/reviews?placeid=ChIJz93GasBtXz4RhDxtVYNLaQI,https://maps.google.com/?cid=173753088076496004,24.9980211,55.1405161,http://westzone.com/,False,"['Monday: 8:30AM–10:00PM', 'Tuesday: 8:30AM–10:00PM', 'Wednesday: 8:30AM–10:00PM', 'Thursday: 8:30AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 8:30AM–10:00PM', 'Sunday: 8:30AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021853_0.jpg']]
Jebel Ali Mall,"1, Beside Labour Camp - Jebel Ali Industrial Area - Jebel Ali Industrial - Dubai - United Arab Emirates",OPERATIONAL,shopping_mall,+971 4 880 4455,5,ChIJs1E4NO0SXz4RM8dKOlRmReY,3.9,https://search.google.com/local/reviews?placeid=ChIJs1E4NO0SXz4RM8dKOlRmReY,https://maps.google.com/?cid=16592780914057725747,25.0056822,55.1034599,,False,"['Monday: 8:00AM–12:00AM', 'Tuesday: 8:00AM–12:00AM', 'Wednesday: 8:00AM–12:00AM', 'Thursday: 8:00AM–12:00AM', 'Friday: 8:00AM–12:00AM', 'Saturday: 8:00AM–12:00AM', 'Sunday: 8:00AM–12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021856_9.jpg']]"
ART OF LIVING MALL,Al Barsha 2 - البرشاء - دبي - United Arab Emirates,OPERATIONAL,shopping_mall,+971 50 651 6060,5,ChIJH4mWulVpXz4RFVDdhP55Acw,4.2,https://search.google.com/local/reviews?placeid=ChIJH4mWulVpXz4RFVDdhP55Acw,https://maps.google.com/?cid=14700164792771760149,25.104748,55.227969,http://www.artoflivingmall.com/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 10:00AM–10:00PM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021904_9.jpg']]"
CIG Shopping Mall J2,Jebel Ali Industrial Area. 2 - منطقة جبل علي الصناعية - Jebel Ali Industrial - دبي - United Arab Emirates,OPERATIONAL,shopping_mall,+971 4 262 6535,5,ChIJcQL37lZtXz4RlZjPYOrwCn8,3.9,https://search.google.com/local/reviews?placeid=ChIJcQL37lZtXz4RlZjPYOrwCn8,https://maps.google.com/?cid=9154394082021185685,24.9955608,55.1416226,http://www.cigdevelopers.com/,False,"['Monday: 8:00AM–11:00PM', 'Tuesday: 8:00AM–11:00PM', 'Wednesday: 8:00AM–11:00PM', 'Thursday: 8:00AM–11:00PM', 'Friday: 8:00AM–11:00PM', 'Saturday: 8:00AM–11:00PM', 'Sunday: 8:00AM–11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021908_9.jpg']]"
Mall of the Emirates,Sheikh Zayed Rd - Al Barsha - Al Barsha 1 - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 800 6636255,5,ChIJnTOfw75rXz4RTBV1aGLlr0c,4.7,https://search.google.com/local/reviews?placeid=ChIJnTOfw75rXz4RTBV1aGLlr0c,https://maps.google.com/?cid=5165599508439307596,25.118107,55.200608,https://www.malloftheemirates.com/en?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,False,"['Monday: 10:00AM–1:00AM', 'Tuesday: 10:00AM–1:00AM', 'Wednesday: 10:00AM–1:00AM', 'Thursday: 10:00AM–1:00AM', 'Friday: 10:00AM–1:00AM', 'Saturday: 10:00AM–1:00AM', 'Sunday: 10:00AM–1:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021912_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021912_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021912_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021912_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021912_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021912_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021913_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021913_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021913_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021913_9.jpg']]"
The Parks Shopping Centre,Unnamed Road - X5J4+8M6 - مجمع دبي للإستثمار - دبي - United Arab Emirates,OPERATIONAL,shopping_mall,,5,ChIJtx_rCL9yXz4RcOxj7KlOkdY,3.6,https://search.google.com/local/reviews?placeid=ChIJtx_rCL9yXz4RcOxj7KlOkdY,https://maps.google.com/?cid=15461225487462034544,24.9807911,55.1566518,,False,"['Monday: 9:00AM–10:30PM', 'Tuesday: 9:00AM–10:30PM', 'Wednesday: 9:00AM–10:30PM', 'Thursday: 9:00AM–10:30PM', 'Friday: 10:00AM–12:00AM', 'Saturday: 9:00AM–10:30PM', 'Sunday: 9:00AM–10:30PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021917_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021917_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021917_2.jpg']]"
